	sk_unidade	pk_lancamento	cd_lancamento	sk_conta_financeira	dt_vencimento	dt_mes_referencia	vl_total_nf	dt_venc_parcela	sk_fornecedor	dt_realizacao	vl_realizacao	ds_observacao	dt_emissao_nf_doc	dt_inclusao	cd_nf_doc	cd_parcela	vl_juros	vl_descontos	tp_lancamento	sk_normal_centro_custos	tp_forma_pgto	cd_documento	tp_situacao	cd_centro_custos	cd_conta_financeira	cd_fornecedor	ds_centro_custo	ds_conta_bancaria	ds_conta_financeira	ds_fornecedor	ds_normal_centro_custos	ds_normal_conta_financeira	ds_unidade	sk_normal_conta_financeira	vl_parcela	cd_agencia	cd_conta_bancaria	dt_saldo_inicial	vl_saldo_inicial	sk_conta_bancaria
2742	1	1227	1227	51	2023-03-10	2023-03-01	51.0	2023-03-10	49	2023-03-01	51.0	Alimentos em geral			4	0	0.0	0.0		7			PAGO	17	51.0	49	TECNOLOGIA DA INFORMAÇÃO	GERAL	GENEROS ALIMENTICIOS (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 558	Tecnologia Informacao	CONSUMO DE MATERIAIS GERAIS	D	11.0	51.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2743	1	1228	1228	51	2023-03-21	2023-03-01	42.5	2023-03-21	49	2023-03-01	42.5	Alimentos em geral			3	0	0.0	0.0		2			PAGO	2	51.0	49	CENTRO CIRÚRGICO	GERAL	GENEROS ALIMENTICIOS (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 558	Centro Cirurgico	CONSUMO DE MATERIAIS GERAIS	D	11.0	42.5	123.0	78956.0	2023-01-01	2238863.82	1.0
2744	1	1229	1229	54	2023-05-03	2023-03-01	360.0	2023-05-03	155	2023-05-01	360.0				423	0	0.0	0.0		1			PAGO	1	54.0	155	PRONTO SOCORRO	GERAL	MATERIAL HIGIENIZACAO (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 493	Pronto Atendimento	CONSUMO DE MATERIAIS GERAIS	D	11.0	360.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2745	1	1230	1230	71	2023-01-04	2023-03-01	35.2	2023-01-04	73	2023-01-01	35.2	Reforma				0	0.0	0.0		2			PAGO	2	71.0	73	CENTRO CIRÚRGICO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 467	Centro Cirurgico	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	35.2	123.0	78956.0	2023-01-01	2238863.82	1.0
2746	1	1231	1231	49	2023-02-14	2023-03-01	1100.0	2023-02-14	156	2023-02-01	1100.0	CONFECÇAO DE LENÇOIS, CAMPOS E CAPOTES			1	0	0.0	0.0		4			PAGO	4	49.0	156	UI POSTO 1	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 619	UI	CONSUMO DE MATERIAIS GERAIS	D	11.0	1100.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2747	1	1231	1231	49	2023-02-14	2023-03-01	1100.0	2023-02-14	156	2023-02-01	1100.0	CONFECÇAO DE LENÇOIS, CAMPOS E CAPOTES			1	0	0.0	0.0		4			PAGO	5	49.0	156	UI POSTO 2	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 619	UI	CONSUMO DE MATERIAIS GERAIS	D	11.0	1100.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2748	1	1232	1232	49	2023-03-31	2023-03-01	564.0	2023-03-31	156	2023-03-01	564.0	Confeccao de lencois			2	0	0.0	0.0		1			PAGO	1	49.0	156	PRONTO SOCORRO	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 619	Pronto Atendimento	CONSUMO DE MATERIAIS GERAIS	D	11.0	564.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2749	1	1233	1233	49	2023-05-19	2023-03-01	715.0	2023-05-19	156	2023-05-01	715.0	Confeccao de capote			4	0	0.0	0.0		3			PAGO	3	49.0	156	CONSULTÓRIOS	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 619	Ambulatorio	CONSUMO DE MATERIAIS GERAIS	D	11.0	715.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2750	1	1234	1234	49	2023-06-21	2023-03-01	420.0	2023-06-21	156	2023-06-01	420.0	Confeccao de camisolas			5	0	0.0	0.0		1			PAGO	1	49.0	156	PRONTO SOCORRO	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 619	Pronto Atendimento	CONSUMO DE MATERIAIS GERAIS	D	11.0	420.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2751	1	1235	1235	71	2023-02-02	2023-03-01	1633.8	2023-02-02	154	2023-02-01	1633.8				37741	0	0.0	0.0		5			PAGO	6	71.0	154	TERAPIA INTENSIVA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	UTI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	1633.8	123.0	78956.0	2023-01-01	2238863.82	1.0
2752	1	1236	1236	71	2023-02-08	2023-03-01	300.88	2023-02-08	154	2023-02-01	300.88				37875	0	0.0	0.0		2			PAGO	2	71.0	154	CENTRO CIRÚRGICO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	Centro Cirurgico	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	300.88	123.0	78956.0	2023-01-01	2238863.82	1.0
2753	1	1237	1237	71	2023-03-02	2023-03-01	1633.8	2023-03-02	154	2023-03-01	1633.8				37741	0	0.0	0.0		5			PAGO	6	71.0	154	TERAPIA INTENSIVA	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	UTI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	1633.8	123.0	78956.0	2023-01-01	2238863.82	1.0
2754	1	1238	1238	71	2023-03-03	2023-03-01	1782.78	2023-03-03	154	2023-03-01	1782.78				37986	0	0.0	0.0		4			PAGO	4	71.0	154	UI POSTO 1	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	1782.78	123.0	78956.0	2023-01-01	2238863.82	1.0
2755	1	1238	1238	71	2023-03-03	2023-03-01	1782.78	2023-03-03	154	2023-03-01	1782.78				37986	0	0.0	0.0		4			PAGO	5	71.0	154	UI POSTO 2	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	1782.78	123.0	78956.0	2023-01-01	2238863.82	1.0
2756	1	1239	1239	71	2023-03-10	2023-03-01	300.87	2023-03-10	154	2023-03-01	300.87				37875	0	0.0	0.0		3			PAGO	3	71.0	154	CONSULTÓRIOS	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	Ambulatorio	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	300.87	123.0	78956.0	2023-01-01	2238863.82	1.0
2757	1	1240	1240	71	2023-04-01	2023-03-01	235.55	2023-04-01	154	2023-04-01	235.55	Material reforma			38401	0	0.0	0.0		4			PAGO	4	71.0	154	UI POSTO 1	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	235.55	123.0	78956.0	2023-01-01	2238863.82	1.0
2758	1	1240	1240	71	2023-04-01	2023-03-01	235.55	2023-04-01	154	2023-04-01	235.55	Material reforma			38401	0	0.0	0.0		4			PAGO	5	71.0	154	UI POSTO 2	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	UI	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	235.55	123.0	78956.0	2023-01-01	2238863.82	1.0
2759	1	1241	1241	71	2023-04-01	2023-03-01	199.3	2023-04-01	154	2023-04-01	199.3	Material reforma			38531	0	0.0	0.0		2			PAGO	2	71.0	154	CENTRO CIRÚRGICO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	Centro Cirurgico	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	199.3	123.0	78956.0	2023-01-01	2238863.82	1.0
2760	1	1242	1242	71	2023-04-02	2023-03-01	1633.81	2023-04-02	154	2023-04-01	1633.81	Material reforma			37741	0	0.0	0.0		3			PAGO	3	71.0	154	CONSULTÓRIOS	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	Ambulatorio	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	1633.81	123.0	78956.0	2023-01-01	2238863.82	1.0
2761	1	1243	1243	71	2023-05-15	2023-03-01	242.16	2023-05-15	154	2023-05-01	242.16	Mat. Reforma			38753	0	0.0	0.0		2			PAGO	2	71.0	154	CENTRO CIRÚRGICO	GERAL	PECAS E MATERIAIS DE MANUTENCAO - PREDIAL (MANUTENCAO E ASSISTENCIA TECNICA)	FORNECEDOR 796	Centro Cirurgico	MANUTENCAO E ASSISTENCIA TECNICA	D	14.0	242.16	123.0	78956.0	2023-01-01	2238863.82	1.0
2762	1	1244	1244	49	2023-02-03	2023-03-01	100.0	2023-02-03	157	2023-02-01	100.0				RECIBO	0	0.0	0.0		4			PAGO	4	49.0	157	UI POSTO 1	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 908	UI	CONSUMO DE MATERIAIS GERAIS	D	11.0	100.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2763	1	1244	1244	49	2023-02-03	2023-03-01	100.0	2023-02-03	157	2023-02-01	100.0				RECIBO	0	0.0	0.0		4			PAGO	5	49.0	157	UI POSTO 2	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 908	UI	CONSUMO DE MATERIAIS GERAIS	D	11.0	100.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2764	1	1245	1245	49	2023-03-15	2023-03-01	130.0	2023-03-15	157	2023-03-01	130.0	COSTUREIRA TERCERIZADA			RECIBO01	0	0.0	0.0		2			PAGO	2	49.0	157	CENTRO CIRÚRGICO	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 908	Centro Cirurgico	CONSUMO DE MATERIAIS GERAIS	D	11.0	130.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2765	1	1246	1246	49	2023-04-25	2023-03-01	278.0	2023-04-25	157	2023-04-01	278.0	Servico tercerizado de costura			RECIBO02	0	0.0	0.0		3			PAGO	3	49.0	157	CONSULTÓRIOS	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 908	Ambulatorio	CONSUMO DE MATERIAIS GERAIS	D	11.0	278.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2766	1	1247	1247	49	2023-06-07	2023-03-01	140.0	2023-06-07	157	2023-06-01	140.0	Tercerizada de costura			RECIBO03	0	0.0	0.0		3			PAGO	3	49.0	157	CONSULTÓRIOS	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 908	Ambulatorio	CONSUMO DE MATERIAIS GERAIS	D	11.0	140.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2767	1	1248	1248	49	2023-06-19	2023-03-01	130.0	2023-06-19	157	2023-06-01	130.0	Tercerizada de costura			RECIBO04	0	0.0	0.0		3			PAGO	3	49.0	157	CONSULTÓRIOS	GERAL	ENXOVAL/ROUPARIA (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 908	Ambulatorio	CONSUMO DE MATERIAIS GERAIS	D	11.0	130.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2768	1	1249	1249	38	2023-02-07	2023-03-01	1584.0	2023-02-07	6	2023-02-01	1584.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		8			PAGO	18	38.0	6	FARMÁCIA	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 568	Farmacia	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	1584.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2769	1	1250	1250	38	2023-03-08	2023-03-01	1584.0	2023-03-08	6	2023-03-01	1584.0	Servicos assistenciais prestados por terceiros - Tec. Enfermagem			RECIBO01	0	0.0	0.0		5			PAGO	6	38.0	6	TERAPIA INTENSIVA	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 568	UTI	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	1584.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2770	1	1251	1251	38	2023-03-20	2023-03-01	130.0	2023-03-20	6	2023-03-01	130.0	Servicos assistenciais prestados por terceiros - Tec. Enfermagem			RECIBO02	0	0.0	0.0		1			PAGO	1	38.0	6	PRONTO SOCORRO	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 568	Pronto Atendimento	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	130.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2771	1	1252	1252	35	2023-02-10	2023-03-01	1500.0	2023-02-10	65	2023-02-01	1500.0	Repasse médico			143031	0	0.0	0.0		3			PAGO	3	35.0	65	CONSULTÓRIOS	GERAL	PLANTAO MEDICO PRESENCIAL (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 631	Ambulatorio	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	1500.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2772	1	1253	1253	35	2023-02-24	2023-03-01	500.0	2023-02-24	65	2023-02-01	500.0	Repasse médico				0	0.0	0.0		8			PAGO	18	35.0	65	FARMÁCIA	GERAL	PLANTAO MEDICO PRESENCIAL (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 631	Farmacia	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	500.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2773	1	1254	1254	35	2023-03-08	2023-03-01	1000.0	2023-03-08	65	2023-03-01	1000.0	Plantao medico			RECIBO	0	0.0	0.0		7			PAGO	17	35.0	65	TECNOLOGIA DA INFORMAÇÃO	GERAL	PLANTAO MEDICO PRESENCIAL (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 631	Tecnologia Informacao	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	1000.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2774	1	1255	1255	35	2023-03-24	2023-03-01	1500.0	2023-03-24	65	2023-03-01	1500.0	Plantao medico			RECIBO01	0	0.0	0.0		3			PAGO	3	35.0	65	CONSULTÓRIOS	GERAL	PLANTAO MEDICO PRESENCIAL (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 631	Ambulatorio	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	1500.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2775	1	1256	1256	35	2023-04-03	2023-03-01	1500.0	2023-04-03	65	2023-04-01	1500.0	Plantoes medicos DR. Guilherme			RECIBO02	0	0.0	0.0		8			PAGO	18	35.0	65	FARMÁCIA	GERAL	PLANTAO MEDICO PRESENCIAL (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 631	Farmacia	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	1500.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2776	1	1257	1257	51	2023-04-25	2023-03-01	105.0	2023-04-25	158	2023-04-01	105.0				14985	0	0.0	0.0		4			PAGO	4	51.0	158	UI POSTO 1	GERAL	GENEROS ALIMENTICIOS (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 503	UI	CONSUMO DE MATERIAIS GERAIS	D	11.0	105.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2777	1	1257	1257	51	2023-04-25	2023-03-01	105.0	2023-04-25	158	2023-04-01	105.0				14985	0	0.0	0.0		4			PAGO	5	51.0	158	UI POSTO 2	GERAL	GENEROS ALIMENTICIOS (CONSUMO DE MATERIAIS GERAIS)	FORNECEDOR 503	UI	CONSUMO DE MATERIAIS GERAIS	D	11.0	105.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2778	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	7	38.0	159	FATURAMENTO	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2779	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	8	38.0	159	FINANCEIRO	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2780	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	9	38.0	159	LAVANDERIA	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2781	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	10	38.0	159	HIGIENIZAÇÃO E LIMPEZA	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2782	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	11	38.0	159	GERÊNCIA DE HOTELARIA	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2783	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	12	38.0	159	ADMINISTRAÇÃO	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2784	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	13	38.0	159	RECEPÇÃO CENTRAL	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2785	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	14	38.0	159	CCIH	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2786	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	15	38.0	159	DIRETORIA TÉCNICA	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2787	1	1258	1258	38	2023-02-07	2023-03-01	3268.0	2023-02-07	159	2023-02-01	3268.0	Servicos assistenciais prestados por terceiros			RECIBO	0	0.0	0.0		6			PAGO	16	38.0	159	SAME/ARQUIVOS MÉDICOS	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	Geral	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	3268.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2788	1	1259	1259	38	2023-03-21	2023-03-01	2180.0	2023-03-21	159	2023-03-01	2180.0	Servicos assistenciais prestados por terceiros - Enfermeiro			RECIBO01	0	0.0	0.0		4			PAGO	4	38.0	159	UI POSTO 1	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	UI	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	2180.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2789	1	1259	1259	38	2023-03-21	2023-03-01	2180.0	2023-03-21	159	2023-03-01	2180.0	Servicos assistenciais prestados por terceiros - Enfermeiro			RECIBO01	0	0.0	0.0		4			PAGO	5	38.0	159	UI POSTO 2	GERAL	OUTROS SERVICOS ASSISTENCIAIS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 212	UI	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	2180.0	123.0	78956.0	2023-01-01	2238863.82	1.0
2790	1	1260	1260	37	2023-02-24	2023-03-01	346.83	2023-02-24	160	2023-02-01	346.83	Repasse médico			26	0	0.0	0.0		1			PAGO	1	37.0	160	PRONTO SOCORRO	GERAL	OUTROS REPASSES MEDICOS (SERVICOS MEDICOS E ASSISTENCIAIS)	FORNECEDOR 828	Pronto Atendimento	SERVICOS MEDICOS E ASSISTENCIAIS	D	9.0	346.83	123.0	78956.0	2023-01-01	2238863.82	1.0
2791	1	1261	1261	40	2023-05-20	2023-03-01	981.2	2023-05-20	161	2023-05-01	981.2	Compra de medicamentos			389388	0	0.0	0.0		2			PAGO	2	40.0	161	CENTRO CIRÚRGICO	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	Centro Cirurgico	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	981.2	123.0	78956.0	2023-01-01	2238863.82	1.0
2792	1	1262	1262	40	2023-05-26	2023-03-01	865.91	2023-05-26	161	2023-05-01	865.91	Compra de medicamentos			389864	0	0.0	0.0		1			PAGO	1	40.0	161	PRONTO SOCORRO	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	Pronto Atendimento	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	865.91	123.0	78956.0	2023-01-01	2238863.82	1.0
2793	1	1263	1263	40	2023-06-04	2023-03-01	981.2	2023-06-04	161	2023-06-01	981.2	Compra de medicamentos			389388	0	0.0	0.0		2			PAGO	2	40.0	161	CENTRO CIRÚRGICO	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	Centro Cirurgico	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	981.2	123.0	78956.0	2023-01-01	2238863.82	1.0
2794	1	1264	1264	40	2023-06-10	2023-03-01	865.91	2023-06-10	161	2023-06-01	865.91	Compra de medicamentos			389864	0	0.0	0.0		1			PAGO	1	40.0	161	PRONTO SOCORRO	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	Pronto Atendimento	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	865.91	123.0	78956.0	2023-01-01	2238863.82	1.0
2795	1	1265	1265	40	2023-06-11	2023-03-01	550.03	2023-06-11	161	2023-06-01	550.03	Compra de medicamentos			391145	0	0.0	0.0		5			PAGO	6	40.0	161	TERAPIA INTENSIVA	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	UTI	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	550.03	123.0	78956.0	2023-01-01	2238863.82	1.0
2796	1	1266	1266	40	2023-06-14	2023-03-01	508.15	2023-06-14	161	2023-06-01	508.15	Compra de medicamentos			391254	0	0.0	0.0		8			PAGO	18	40.0	161	FARMÁCIA	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	Farmacia	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	508.15	123.0	78956.0	2023-01-01	2238863.82	1.0
2797	1	1267	1267	40	2023-06-19	2023-03-01	981.5	2023-06-19	161	2023-06-01	981.5	Compra de medicamentos			389388	0	0.0	0.0		4			PAGO	4	40.0	161	UI POSTO 1	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	UI	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	981.5	123.0	78956.0	2023-01-01	2238863.82	1.0
2798	1	1267	1267	40	2023-06-19	2023-03-01	981.5	2023-06-19	161	2023-06-01	981.5	Compra de medicamentos			389388	0	0.0	0.0		4			PAGO	5	40.0	161	UI POSTO 2	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	UI	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	981.5	123.0	78956.0	2023-01-01	2238863.82	1.0
2799	1	1268	1268	40	2023-06-25	2023-03-01	866.18	2023-06-25	161	2023-06-01	866.18	Compra de medicamentos			389864	0	0.0	0.0		4			PAGO	4	40.0	161	UI POSTO 1	GERAL	MEDICAMENTOS (CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS)	FORNECEDOR 357	UI	CONSUMO DE MATERIAL HOSPITALAR E MEDICAMENTOS	D	10.0	866.18	123.0	78956.0	2023-01-01	2238863.82	1.0
