sk_unidade	pk_lancamento	cd_lancamento	sk_conta_financeira	dt_vencimento	dt_mes_referencia	vl_total_nf	dt_venc_parcela	sk_fornecedor	dt_realizacao	vl_realizacao	ds_observacao	dt_emissao_nf_doc	dt_inclusao	cd_nf_doc	sk_conta_bancaria	cd_parcela	vl_juros	vl_descontos	tp_lancamento	sk_centro_custos	tp_forma_pgto	cd_documento	tp_situacao
1	1016	1016	40	2023-06-30	2023-03-01	55.0	2023-06-30	124	2023-06-01	55.0	Compra de medicamentos			631	1	0	0.0	0.0		6			PAGO
1	1016	1016	40	2023-06-30	2023-03-01	55.0	2023-06-30	124	2023-06-01	55.0	Compra de medicamentos			631	1	0	0.0	0.0		6			PAGO
1	1016	1016	40	2023-06-30	2023-03-01	55.0	2023-06-30	124	2023-06-01	55.0	Compra de medicamentos			631	1	0	0.0	0.0		6			PAGO
1	1016	1016	40	2023-06-30	2023-03-01	55.0	2023-06-30	124	2023-06-01	55.0	Compra de medicamentos			631	1	0	0.0	0.0		6			PAGO
1	1016	1016	40	2023-06-30	2023-03-01	55.0	2023-06-30	124	2023-06-01	55.0	Compra de medicamentos			631	1	0	0.0	0.0		6			PAGO
1	1016	1016	40	2023-06-30	2023-03-01	55.0	2023-06-30	124	2023-06-01	55.0	Compra de medicamentos			631	1	0	0.0	0.0		6			PAGO
1	1016	1016	40	2023-06-30	2023-03-01	55.0	2023-06-30	124	2023-06-01	55.0	Compra de medicamentos			631	1	0	0.0	0.0		6			PAGO
1	1017	1017	40	2023-06-30	2023-03-01	40.98	2023-06-30	124	2023-06-01	40.98	Compra de medicamentos			620	1	0	0.0	0.0		4			PAGO
1	1017	1017	40	2023-06-30	2023-03-01	40.98	2023-06-30	124	2023-06-01	40.98	Compra de medicamentos			620	1	0	0.0	0.0		4			PAGO
1	1018	1018	40	2023-06-30	2023-03-01	13.0	2023-06-30	124	2023-06-01	13.0	Compra de medicamentos			639	1	0	0.0	0.0		2			PAGO
1	1019	1019	40	2023-06-30	2023-03-01	44.97	2023-06-30	124	2023-06-01	44.97	Compra de medicamentos			635	1	0	0.0	0.0		4			PAGO
1	1019	1019	40	2023-06-30	2023-03-01	44.97	2023-06-30	124	2023-06-01	44.97	Compra de medicamentos			635	1	0	0.0	0.0		4			PAGO
1	1020	1020	40	2023-06-30	2023-03-01	64.0	2023-06-30	124	2023-06-01	64.0	Compra de medicamentos			630	1	0	0.0	0.0		2			PAGO
1	1021	1021	40	2023-06-30	2023-03-01	5.99	2023-06-30	124	2023-06-01	5.99	Compra de medicamentos			629	1	0	0.0	0.0		1			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1022	1022	40	2023-06-30	2023-03-01	48.98	2023-06-30	124	2023-06-01	48.98	Compra de medicamentos			626	1	0	0.0	0.0		6			PAGO
1	1023	1023	40	2023-06-30	2023-03-01	35.0	2023-06-30	124	2023-06-01	35.0	Compra de medicamentos			632	1	0	0.0	0.0		7			PAGO
1	1024	1024	40	2023-06-30	2023-03-01	145.99	2023-06-30	124	2023-06-01	145.99	Compra de medicamentos			633	1	0	0.0	0.0		8			PAGO
1	1025	1025	40	2023-06-30	2023-03-01	68.0	2023-06-30	124	2023-06-01	68.0	Compra de medicamentos			634	1	0	0.0	0.0		8			PAGO
1	1026	1026	40	2023-06-09	2023-03-01	23.0	2023-06-09	71	2023-06-01	23.0	Compra de medicamentos			613	1	0	0.0	0.0		7			PAGO
1	1027	1027	40	2023-03-02	2023-03-01	61.04	2023-03-02	125	2023-03-01	61.04	Compra de medicamentos			208970	1	0	0.0	0.0		3			PAGO
1	1028	1028	40	2023-03-02	2023-03-01	2.95	2023-03-02	125	2023-03-01	2.95	Compra de medicamentos			203512	1	0	0.0	0.0		2			PAGO
1	1029	1029	40	2023-02-16	2023-03-01	77.23	2023-02-16	126	2023-02-01	77.23	Compra de medicamentos			3754	1	0	0.0	0.0		2			PAGO
1	1030	1030	40	2023-03-08	2023-03-01	54.94	2023-03-08	126	2023-03-01	54.94	Compra de medicamentos			3845	1	0	0.0	0.0		3			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1031	1031	40	2023-03-09	2023-03-01	93.77	2023-03-09	126	2023-03-01	93.77	Compra de medicamentos			3846	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1032	1032	68	2023-02-03	2023-03-01	2500.0	2023-02-03	127	2023-02-01	2500.0	Gerador de energia			1	1	0	0.0	0.0		6			PAGO
1	1033	1033	68	2023-02-27	2023-03-01	2500.0	2023-02-27	127	2023-02-01	2500.0	Gerador de energia			8	1	0	0.0	0.0		8			PAGO
1	1034	1034	68	2023-03-21	2023-03-01	2500.0	2023-03-21	127	2023-03-01	2500.0	Locacao do gerador			17	1	0	0.0	0.0		1			PAGO
1	1035	1035	68	2023-04-26	2023-03-01	2500.0	2023-04-26	127	2023-04-01	2500.0	Locacao do gerador			23	1	0	0.0	0.0		2			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1036	1036	68	2023-05-26	2023-03-01	2500.0	2023-05-26	127	2023-05-01	2500.0	Gerador de energia			28	1	0	0.0	0.0		6			PAGO
1	1037	1037	68	2023-06-23	2023-03-01	2500.0	2023-06-23	127	2023-06-01	2500.0	Locacao de gerador			39	1	0	0.0	0.0		8			PAGO
1	1038	1038	72	2023-02-09	2023-03-01	611.0	2023-02-09	128	2023-02-01	611.0	Reparo autoclave			296	1	0	0.0	0.0		8			PAGO
1	1039	1039	50	2023-06-29	2023-03-01	34.0	2023-06-29	129	2023-06-01	34.0					1	0	0.0	0.0		7			PAGO
1	1040	1040	69	2023-04-26	2023-03-01	600.0	2023-04-26	130	2023-04-01	600.0	Poste de concreto			1325	1	0	0.0	0.0		7			PAGO
1	1041	1041	49	2023-04-18	2023-03-01	20.8	2023-04-18	131	2023-04-01	20.8	Tecido			6529	1	0	0.0	0.0		4			PAGO
1	1041	1041	49	2023-04-18	2023-03-01	20.8	2023-04-18	131	2023-04-01	20.8	Tecido			6529	1	0	0.0	0.0		4			PAGO
1	1042	1042	49	2023-05-31	2023-03-01	640.0	2023-05-31	131	2023-05-01	640.0	Material de enxoval/rouparia			6601	1	0	0.0	0.0		1			PAGO
1	1043	1043	50	2023-03-03	2023-03-01	20.0	2023-03-03	132	2023-03-01	20.0	Troca de borracha de carimbo			54	1	0	0.0	0.0		2			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1044	1044	50	2023-05-30	2023-03-01	10.0	2023-05-30	132	2023-05-01	10.0	Copia de chaves			115	1	0	0.0	0.0		6			PAGO
1	1045	1045	50	2023-01-19	2023-03-01	10.0	2023-01-19	132	2023-01-01	10.0	Copias de chaves da sala de arquivo			19	1	0	0.0	0.0		1			PAGO
1	1046	1046	82	2023-03-27	2023-03-01	40.0	2023-03-27	133	2023-03-01	40.0	SER. DE AMOLAR TESOURA			RECIBO	1	0	0.0	0.0		7			PAGO
1	1047	1047	72	2023-06-20	2023-03-01	100.0	2023-06-20	133	2023-06-01	100.0	MANUTEÇÃO DE CANETA DE BISTURI			RECIBO01	1	0	0.0	0.0		8			PAGO
1	1048	1048	72	2023-06-21	2023-03-01	30.0	2023-06-21	133	2023-06-01	30.0	MANUTEÇÃO DE CANETA DE BISTURI			RECIBO02	1	0	0.0	0.0		1			PAGO
1	1049	1049	72	2023-06-27	2023-03-01	60.0	2023-06-27	133	2023-06-01	60.0	MANUTENÇAO				1	0	0.0	0.0		3			PAGO
1	1050	1050	20	2023-06-30	2023-03-01	2405.69	2023-06-30	134	2023-06-01	2405.69	FERIAS EDIVANIA PEREIRA DE ARAUJO			F2023	1	0	0.0	0.0		5			PAGO
1	1051	1051	38	2023-02-24	2023-03-01	115.0	2023-02-24	135	2023-02-01	115.0	Arco Cirurgico - Pagamento do Tecnico			RECIBO	1	0	0.0	0.0		8			PAGO
1	1052	1052	38	2023-06-28	2023-03-01	185.0	2023-06-28	135	2023-06-01	185.0	Arco Cirurgico - Pagamento do Tecnico				1	0	0.0	0.0		8			PAGO
1	1053	1053	73	2023-02-24	2023-03-01	560.0	2023-02-24	136	2023-02-01	560.0	REF. SERVIÇO EM UMA TV			34	1	0	0.0	0.0		2			PAGO
1	1054	1054	20	2023-06-30	2023-03-01	1060.88	2023-06-30	45	2023-06-01	1060.88	FERIAS ELIS REGINA ARAUJO DA CONCEICAO			F2023	1	0	0.0	0.0		8			PAGO
1	1055	1055	73	2023-03-28	2023-03-01	130.0	2023-03-28	137	2023-03-01	130.0	MANUTEÇÃO DE CALCULADORA DA MARLENE			RECIBO	1	0	0.0	0.0		5			PAGO
1	1056	1056	17	2023-03-17	2023-03-01	200.0	2023-03-17	138	2023-03-01	200.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO	1	0	0.0	0.0		3			PAGO
1	1057	1057	17	2023-03-31	2023-03-01	150.0	2023-03-31	138	2023-03-01	150.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO01	1	0	0.0	0.0		8			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1058	1058	17	2023-04-14	2023-03-01	500.0	2023-04-14	138	2023-04-01	500.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO02	1	0	0.0	0.0		6			PAGO
1	1059	1059	17	2023-04-20	2023-03-01	100.0	2023-04-20	138	2023-04-01	100.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO03	1	0	0.0	0.0		7			PAGO
1	1060	1060	17	2023-05-12	2023-03-01	550.0	2023-05-12	138	2023-05-01	550.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO04	1	0	0.0	0.0		7			PAGO
1	1061	1061	17	2023-06-16	2023-03-01	550.0	2023-06-16	138	2023-06-01	550.0	ADIANTAMENTO SALARIOS E ORDENADOS ELIZANA SANTOS DE MARCEDO			RECIBO05	1	0	0.0	0.0		8			PAGO
1	1062	1062	13	2023-04-12	2023-03-01	1800.0	2023-04-12	139	2023-04-01	1800.0	Devolucoes a pacientes			49	1	0	0.0	0.0		8			PAGO
1	1063	1063	47	2023-02-13	2023-03-01	5.13	2023-02-13	140	2023-02-01	5.13	Descartaveis			298164	1	0	0.0	0.0		1			PAGO
1	1064	1064	50	2023-03-15	2023-03-01	33.99	2023-03-15	140	2023-03-01	33.99	CLIPES E ETIQUETAS			201147	1	0	0.0	0.0		1			PAGO
1	1065	1065	47	2023-03-18	2023-03-01	60.9	2023-03-18	140	2023-03-01	60.9				494961	1	0	0.0	0.0		8			PAGO
1	1066	1066	54	2023-02-10	2023-03-01	233.08	2023-02-10	140	2023-02-01	233.08	Descartaveis			491132	1	0	0.0	0.0		4			PAGO
1	1066	1066	54	2023-02-10	2023-03-01	233.08	2023-02-10	140	2023-02-01	233.08	Descartaveis			491132	1	0	0.0	0.0		4			PAGO
1	1067	1067	54	2023-02-15	2023-03-01	201.77	2023-02-15	140	2023-02-01	201.77	Descartaveis			491532	1	0	0.0	0.0		5			PAGO
1	1068	1068	54	2023-02-19	2023-03-01	138.57	2023-02-19	140	2023-02-01	138.57	Descartaveis				1	0	0.0	0.0		2			PAGO
1	1069	1069	54	2023-03-02	2023-03-01	200.96	2023-03-02	140	2023-03-01	200.96				493123	1	0	0.0	0.0		3			PAGO
1	1070	1070	54	2023-03-11	2023-03-01	1.55	2023-03-11	140	2023-03-01	1.55				497445	1	0	0.0	0.0		7			PAGO
1	1071	1071	54	2023-03-12	2023-03-01	71.04	2023-03-12	140	2023-03-01	71.04				494328-2	1	0	0.0	0.0		1			PAGO
1	1072	1072	54	2023-03-18	2023-03-01	188.2	2023-03-18	140	2023-03-01	188.2				494961	1	0	0.0	0.0		1			PAGO
1	1073	1073	54	2023-03-24	2023-03-01	232.6	2023-03-24	140	2023-03-01	232.6				495630	1	0	0.0	0.0		4			PAGO
1	1073	1073	54	2023-03-24	2023-03-01	232.6	2023-03-24	140	2023-03-01	232.6				495630	1	0	0.0	0.0		4			PAGO
1	1074	1074	54	2023-03-25	2023-03-01	136.01	2023-03-25	140	2023-03-01	136.01				495728	1	0	0.0	0.0		1			PAGO
1	1075	1075	54	2023-03-26	2023-03-01	204.58	2023-03-26	140	2023-03-01	204.58				495816	1	0	0.0	0.0		8			PAGO
1	1076	1076	54	2023-04-22	2023-03-01	153.3	2023-04-22	140	2023-04-01	153.3				498975	1	0	0.0	0.0		2			PAGO
1	1077	1077	54	2023-04-30	2023-03-01	106.96	2023-04-30	140	2023-05-01	106.96				499882	1	0	0.0	0.0		5			PAGO
1	1078	1078	54	2023-05-12	2023-03-01	220.15	2023-05-12	140	2023-05-01	220.15				500985	1	0	0.0	0.0		7			PAGO
1	1079	1079	54	2023-05-18	2023-03-01	207.8	2023-05-18	140	2023-05-01	207.8				501694	1	0	0.0	0.0		2			PAGO
1	1080	1080	54	2023-05-20	2023-03-01	198.16	2023-05-20	140	2023-05-01	198.16				501944	1	0	0.0	0.0		8			PAGO
1	1081	1081	54	2023-05-27	2023-03-01	220.77	2023-05-27	140	2023-05-01	220.77				502775	1	0	0.0	0.0		8			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1082	1082	47	2023-01-08	2023-03-01	311.65	2023-01-08	140	2023-01-01	311.65	Descartaveis			487756	1	0	0.0	0.0		6			PAGO
1	1083	1083	47	2023-01-22	2023-03-01	273.64	2023-01-22	140	2023-01-01	273.64	Descartaveis			489353	1	0	0.0	0.0		1			PAGO
1	1084	1084	47	2023-02-13	2023-03-01	23.1	2023-02-13	140	2023-02-01	23.1	Descartaveis			298164	1	0	0.0	0.0		2			PAGO
1	1085	1085	47	2023-02-19	2023-03-01	83.44	2023-02-19	140	2023-02-01	83.44	Descartaveis				1	0	0.0	0.0		3			PAGO
1	1086	1086	47	2023-03-02	2023-03-01	102.72	2023-03-02	140	2023-03-01	102.72				496419	1	0	0.0	0.0		3			PAGO
1	1087	1087	47	2023-03-11	2023-03-01	84.21	2023-03-11	140	2023-03-01	84.21				497445	1	0	0.0	0.0		5			PAGO
1	1088	1088	47	2023-03-12	2023-03-01	414.27	2023-03-12	140	2023-03-01	414.27				494328	1	0	0.0	0.0		3			PAGO
1	1089	1089	47	2023-03-24	2023-03-01	13.75	2023-03-24	140	2023-03-01	13.75				495630	1	0	0.0	0.0		5			PAGO
1	1090	1090	47	2023-03-25	2023-03-01	71.5	2023-03-25	140	2023-03-01	71.5				495728	1	0	0.0	0.0		8			PAGO
1	1091	1091	47	2023-04-06	2023-03-01	249.12	2023-04-06	140	2023-04-01	249.12				496976	1	0	0.0	0.0		5			PAGO
1	1092	1092	47	2023-04-17	2023-03-01	82.8	2023-04-17	140	2023-04-01	82.8				501534	1	0	0.0	0.0		4			PAGO
1	1092	1092	47	2023-04-17	2023-03-01	82.8	2023-04-17	140	2023-04-01	82.8				501534	1	0	0.0	0.0		4			PAGO
1	1093	1093	47	2023-04-22	2023-03-01	34.53	2023-04-22	140	2023-04-01	34.53				498975	1	0	0.0	0.0		3			PAGO
1	1094	1094	47	2023-04-22	2023-03-01	13.12	2023-04-22	140	2023-04-01	13.12				498975	1	0	0.0	0.0		1			PAGO
1	1095	1095	47	2023-04-27	2023-03-01	352.92	2023-04-27	140	2023-04-01	352.92				499473	1	0	0.0	0.0		3			PAGO
1	1096	1096	51	2023-04-30	2023-03-01	42.08	2023-04-30	140	2023-05-01	42.08				499882	1	0	0.0	0.0		1			PAGO
1	1097	1097	51	2023-04-30	2023-03-01	53.16	2023-04-30	140	2023-05-01	53.16				499882	1	0	0.0	0.0		7			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1098	1098	47	2023-05-12	2023-03-01	59.72	2023-05-12	140	2023-05-01	59.72				500985	1	0	0.0	0.0		6			PAGO
1	1099	1099	47	2023-05-28	2023-03-01	297.45	2023-05-28	140	2023-05-01	297.45				502790	1	0	0.0	0.0		8			PAGO
1	1100	1100	47	2023-06-04	2023-03-01	203.52	2023-06-04	140	2023-06-01	203.52				503556	1	0	0.0	0.0		2			PAGO
1	1101	1101	47	2023-06-17	2023-03-01	364.72	2023-06-17	140	2023-06-01	364.72				505153	1	0	0.0	0.0		7			PAGO
